http://www.ted.com/talks/view/id/,54,http://www.ted.com/talks/view/id/54,Cameron Sinclair,TED Prize wish: Open-source architecture to house the world,"Accepting his 2006 TED Prize, Cameron Sinclair demonstrates how passionate designers and architects can respond to world housing crises. He unveils his TED Prize wish for a network to improve global living standards through collaborative design.",TED2006,0:23:34,7/25/2006
http://www.ted.com/talks/view/id/,55,http://www.ted.com/talks/view/id/55,Jehane Noujaim,"TED Prize wish: Unite the world on Pangea Day, a global day of film","In this hopeful talk, Jehane Noujaim unveils her 2006 TED Prize wish: to bring the world together for one day a year through the power of film.",TED2006,0:25:38,7/25/2006
http://www.ted.com/talks/view/id/,56,http://www.ted.com/talks/view/id/56,Edward Burtynsky,TED Prize wish: Share the story of Earth's manufactured landscapes,"Accepting his 2005 TED Prize, photographer Edward Burtynsky makes a wish: that his images -- stunning landscapes that document humanity's impact on the world -- help persuade millions to join a global conversation on sustainability.",TED2005,0:34:25,10/31/2006
http://www.ted.com/talks/view/id/,57,http://www.ted.com/talks/view/id/57,Robert Fischell,"TED Prize wish: Finding new cures for migraine, depression, malpractice","Accepting his 2005 TED Prize, inventor Robert Fischell makes three wishes: redesigning a portable device that treats migraines, finding new cures for clinical depression and reforming the medical malpractice system.",TED2005,0:26:50,10/31/2006
http://www.ted.com/talks/view/id/,58,http://www.ted.com/talks/view/id/58,Larry Brilliant,TED Prize wish: Help stop the next pandemic,"Accepting the 2006 TED Prize, Dr. Larry Brilliant talks about how smallpox was eradicated from the planet, and calls for a new global system that can identify and contain pandemics before they spread. ",TED2006,0:25:50,7/25/2006
http://www.ted.com/talks/view/id/,59,http://www.ted.com/talks/view/id/59,Bono,TED Prize wish: Join my call to action on Africa,"Musician and activist Bono accepts the 2005 TED Prize with a riveting talk, arguing that aid to Africa isn't just another celebrity cause; it's a global emergency.",TED2005,0:27:52,10/31/2006
http://www.ted.com/talks/view/id/,60,http://www.ted.com/talks/view/id/60,Anna Deavere Smith,Four American characters,"Writer and actor Anna Deavere Smith gives life to author Studs Terkel, convict Paulette Jenkins, a Korean shopkeeper and a bull rider, excerpts from her solo show ""On the Road: A Search for American Character.""",TED2005,0:23:05,2/9/2007
http://www.ted.com/talks/view/id/,61,http://www.ted.com/talks/view/id/61,Steven Johnson,A guided tour of the Ghost Map,"Author Steven Johnson takes us on a 10-minute tour of ""The Ghost Map,"" his book about a cholera outbreak in 1854 London and the impact it had on science, cities and modern society.",TEDSalon 2006,0:10:03,1/31/2007
http://www.ted.com/talks/view/id/,62,http://www.ted.com/talks/view/id/62,Bjorn Lomborg,Our priorities for saving the world,"Given $50 billion to spend, which would you solve first, AIDS or global warming? Danish political scientist Bjorn Lomborg comes up with surprising answers.",TED2005,0:16:41,1/2/2007
http://www.ted.com/talks/view/id/,63,http://www.ted.com/talks/view/id/63,Charles Leadbeater,The rise of the amateur professional,"In this deceptively casual talk, Charles Leadbeater weaves a tight argument  that innovation isn't just for professionals anymore. Passionate amateurs, using new tools, are creating products and paradigms that companies can't.",TEDGlobal 2005,0:19:01,1/31/2007
